date,tweet_count,sentiment_a_mean,sentiment_a_std,sentiment_a_median,sentiment_a_min,sentiment_a_max,sentiment_b_mean,sentiment_b_std,sentiment_b_median,sentiment_b_min,sentiment_b_max,sentiment_c_mean,sentiment_c_std,sentiment_c_median,sentiment_c_min,sentiment_c_max,pct_positive_a,pct_neutral_a,pct_negative_a,pct_positive_b,pct_neutral_b,pct_negative_b,pct_positive_c,pct_neutral_c,pct_negative_c
2021-11-16,18076,0.11916882053551671,0.40570491605141396,0.0,-0.984,0.9897,0.1273974883823855,0.416629599878188,0.0,-0.984,0.9918,0.1486966391900863,0.5014144657780324,0.0,-1.0,1.0,41.74042929851737,36.66187209559637,21.597698605886258,43.41668510732463,33.56937375525559,23.01394113741978,43.69329497676477,33.0106218189865,23.296083204248728
2021-11-17,15664,0.14047413815117465,0.40621822103695737,0.0,-0.9703,0.991,0.14902923263534218,0.4138653269395413,0.0,-0.9703,0.996,0.174366001659857,0.4974796293320722,0.0,-1.0,1.0,44.196884576098064,35.75715015321757,20.04596527068437,45.61414708886619,33.56103166496425,20.824821246169563,45.93335035750766,32.967313585291116,21.099336057201228
2021-11-18,17469,0.13268763523956725,0.40413889446659007,0.0,-0.9721,0.9973,0.1456100005724426,0.4115579190724603,0.0,-0.9721,0.9973,0.17140365504608163,0.4978460316381896,0.0,-1.0,1.0,44.06090789398363,35.00486576220734,20.934226343809033,46.053008185929365,32.61205564142195,21.334936172648693,46.36785162287481,32.15982597744576,21.472322399679435
2021-11-19,16696,0.12490788212745568,0.4165632173036233,0.0,-0.9896,0.9991,0.1377787314326785,0.42535578017456627,0.0,-0.9896,0.9991,0.15949693040249163,0.5081794505804273,0.0,-1.0,1.0,42.980354575946336,35.01437470052707,22.005270723526593,44.92692860565405,32.660517489218975,22.412553905126977,45.32223287014854,32.04360325826545,22.634163871586008
2021-11-20,12745,0.1273786112200863,0.41102860286938486,0.0,-0.9595,0.9855,0.14041833660258923,0.4186473798876706,0.0,-0.9595,0.9876,0.16274243232640254,0.5004714964832494,0.0,-1.0,1.0,42.83248332679482,36.2338171832091,20.933699489996076,44.80972930561004,34.17026284817575,21.0200078462142,45.09219301686936,33.644566496665355,21.263240486465282
2021-11-21,13335,0.14547276340457443,0.405619094870507,0.0,-0.9933,0.9988,0.15479521559805023,0.41199777073359517,0.0,-0.9933,0.9988,0.1787132695913011,0.49345778929987216,0.0,-1.0,1.0,43.712035995500564,37.22534683164604,19.062617172853393,45.11436070491189,35.620547431571055,19.26509186351706,46.149231346081734,34.36070491188602,19.490063742032245
2021-11-22,15493,0.140593054928032,0.4014723871687408,0.0,-0.9862,0.9833,0.15217620861034017,0.408847709370092,0.0,-0.9862,0.996,0.17781611050151683,0.49298796145151813,0.0,-1.0,1.0,43.46479055057122,37.64926095656102,18.885948492867747,45.2591492932292,35.5709029884464,19.169947718324405,45.80778416058865,34.80281417414316,19.389401665268185
2021-11-23,15988,0.14037750187640732,0.4127084831068548,0.0,-0.9813,0.9975,0.15102441831373528,0.41909249489355455,0.0,-0.9813,0.9975,0.176106160870653,0.5016840057567606,0.0,-1.0,1.0,43.87665749311984,35.68926695021266,20.4340755566675,45.58418814110583,33.8378784088066,20.577933450087567,46.115836877658246,33.08731548661496,20.796847635726795
2021-11-24,15187,0.14449775465858958,0.41690671110464067,0.0,-0.9866,0.999,0.1550255547507737,0.42373888486492345,0.0,-0.9866,0.999,0.1834582175544874,0.513931084200226,0.0,-1.0,1.0,44.75538289326397,34.64805425693027,20.596562849805757,46.50688088496741,32.74511095015474,20.748008164877856,46.88878646210575,32.093237637453086,21.017975900441165
2021-11-25,13214,0.1603379219010141,0.42174339206025147,0.0,-0.9829,0.9836,0.17273116391705765,0.42923698400669885,0.0,-0.9829,0.995,0.20093286287271078,0.5128124787354934,0.0,-1.0,1.0,47.093991221431814,33.14666263054336,19.75934614802482,48.95565309520206,31.126078401695175,19.91826850310277,49.212955955804446,30.558498562131074,20.22854548206448
2021-11-26,16219,0.13012683272704853,0.4140897245247541,0.0,-0.9899,0.9936,0.1372761021024724,0.4226416894010273,0.0,-0.9882,0.9936,0.15946124298662062,0.508028101657238,0.0,-1.0,1.0,43.56618780442691,34.85418336518897,21.579628830384117,45.323386152043895,32.09815648313706,22.57845736481904,45.57617608977126,31.623404648868608,22.800419261360133
2021-11-27,12412,0.1377966564614889,0.4192249458633944,0.0,-0.959,0.9893,0.14664178214631002,0.4270664831261412,0.0,-0.959,0.9894,0.16889871092491138,0.516086997094645,0.0,-1.0,1.0,44.722848855945855,34.12826297131808,21.14888817273606,46.19722848855946,31.944892039961324,21.857879471479215,46.55172413793103,31.308411214953267,22.139864647115694
2021-11-28,12232,0.1407199803793329,0.41688800521274477,0.0,-0.9771,0.9874,0.15341377534336167,0.42568955721200996,0.0,-0.9771,0.9913,0.1801914323086985,0.5174388368856708,0.0,-1.0,1.0,43.79496402877698,35.52158273381295,20.68345323741007,45.724329627207325,33.18345323741007,21.092217135382604,46.043165467625904,32.668410725964684,21.28842380640942
2021-11-29,15585,0.14750465190888676,0.40028645709429855,0.0,-0.9914,0.9997,0.16091541867179981,0.4076344113529957,0.0,-0.9914,0.9997,0.1878713538658967,0.49306365406564223,0.0,-1.0,1.0,43.22746230349695,38.312479948668596,18.46005774783446,45.39621430863009,35.91273660571062,18.691049085659287,45.78119987167148,35.24542829643889,18.973371831889636
2021-11-30,14126,0.1508987894662325,0.40561533912707476,0.0,-0.9839,0.9989,0.16800887724762847,0.41394415080236346,0.0,-0.9627,0.9989,0.19785364929916466,0.5027034161390124,0.0,-1.0,1.0,43.83406484496673,37.06640237859267,19.099532776440604,46.23389494549058,34.54622681580065,19.219878238708766,46.708197649723914,33.873708056066825,19.418094294209258
